event_name,event_lat,event_lon,stop_id,stop_name,stop_lat,stop_lon,distance
Killian Sundermann - Killian Dollar Baby,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Mary Black - The Slán Tour,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
The Makings of a Murderer,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Gareth - The Uncut Tour,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Ireland Bike Fest 2026,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
K Pop Forever!,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Music Current 2026,53.344979,-6.266262999999999,8220DB000312,Wellington Quay,53.3454764728264,-6.2662061554843,0.0005007100078563267
Macbeth,53.3448366,-6.2691234,8220DB001443,Wood Quay,53.345129,-6.26954,0.0005089728087038262
Easter Teidí Tours at the GAA Museum,53.3606949,-6.249427499999999,8220DB000499,Summerhill Parade,53.35745,-6.249089,0.0032625079708699352
St Patrick's Festival Shamrock Special,53.38879499999999,-6.0746619,8240DB000579,Howth Station,53.3886612440087,-6.07428746276879,0.0003976102429773189
The Irish Coffee Experience,53.3456096,-6.2588141,8220DB000320,Westmoreland Street,53.3456456323889,-6.25930523253448,0.0004924525352499581
St Declan's Way Annual Pilgrimage 2026,52.2277778,-7.915277799999999,8430B250131,Ardfinnan,52.309222,-7.885088,0.08685955179299494
Restival 2026,52.2375821,-7.212399899999999,8450B2162501,Kilmeaden,52.2322354422984,-7.24140594786238,0.029494703951264325
Paul Dunlea & Scott Flanigan: Triskel Lunchtime Jazz Series 2026,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
The Short Films of David Lynch,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
Hard Boiled,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
Hamnet,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
If I Had Legs I'd Kick You,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
Woman in Stem's Q1 Check In : Locking In for 2026,53.3483198,-6.255915099999999,8220DB000300,Eden Quay,53.348299,-6.255757,0.00015946237800757853
Robert Boyle Summer School 2026,52.1405094,-7.932057200000001,8450B255061,Lismore,52.136741,-7.934327,0.004399185220013216
The Churchyard Sessions 2026,52.26033160000001,-7.105473,8450B247551,Lombard Street,52.259489,-7.105222,0.000879190400316885
The Apple Market Sessions 2026,52.2580351,-7.111824400000001,8440B352271,John Street,52.2570082869854,-7.11123375130605,0.0011845720098889957
TuneFest Dungarvan 2026,52.0899102,-7.6211079,8450B216321,Dungarvan,52.091475294971,-7.62091475352959,0.0015769679220831848
Waterford Viking Marathon 2026,52.2600557,-7.1055822,8450B247551,Lombard Street,52.259489,-7.105222,0.0006714856141421278
GAA World Games 2026,52.2516716,-7.1791792,8450B353251,Whitfield Hospital,52.24034,-7.17419,0.012381327683247878
Slow Looking Tour - Recovered Voices: Stories and Experiences of the Irish during World War One,53.3489404,-6.2863653,8220GA00390,Museum,53.34791536,-6.286955636,0.001182879365990168
Tour & Whiskey Tasting Experience,53.44457670000001,-6.1655167,8240DB003583,Saint Sylvester's School,53.449348,-6.163163,0.005320263844949957
A Quiet Love,54.0045323,-6.400592899999999,8300PB14077,Dundalk Roden Place,54.004474,-6.39903,0.0015639869884357068
Buail isteach ag Saotharlann an Zú Mhairbh don imeacht: An Nathair Nimhe in Éirinn?,53.3489404,-6.2863653,8220GA00390,Museum,53.34791536,-6.286955636,0.001182879365990168
Thread Therapy,54.0045323,-6.400592899999999,8300PB14077,Dundalk Roden Place,54.004474,-6.39903,0.0015639869884357068
Telling Tinder Tales,54.0045323,-6.400592899999999,8300PB14077,Dundalk Roden Place,54.004474,-6.39903,0.0015639869884357068
Horseshoe,54.0045323,-6.400592899999999,8300PB14077,Dundalk Roden Place,54.004474,-6.39903,0.0015639869884357068
International Pan Celtic Festival,52.8364127,-6.928037100000001,8210000199,Carlow College,52.838603,-6.927199,0.002345170718734971
Easter Egg Hunt at Brigit's Garden,53.3858367,-9.212856100000002,8470B530951,Droimnín,53.35576,-9.20752,0.030546388429733246
Easter Weekend At Wells House & Gardens,52.5283829,-6.344859599999999,834000060,Ballyedmond,52.541811,-6.342236,0.013682000824811786
HOT MESS,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.00039286273684479255
Simple Creatures,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.00039286273684479255
Doomslayers LIVE!: Season 3 Premiere,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.00039286273684479255
A Grain of Sand حبّة رمل,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.00039286273684479255
"Sliver Salon: Sarah Schulman, The Fantasy and Necessity of Solidarity",53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.00039286273684479255
Ed Sheeran Experience,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
What's Love Got To Do With It - Tina Turner Tribute,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
George Murphy & The Rising Sons,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Michael Collins Band & Louise Morrissey Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Johnny Brady Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Pete Tong Presents Ibiza Classics,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Nathan Carter Cabaret & Dancing,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Brendan Shine Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Mike Denver,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Moth & Butterfly Storytellers,53.3483124,-6.2481792,8220DB002499,Sean O'Casey Bridge,53.348128,-6.247128,0.0010672510482534882
City Funfair,53.3481876,-6.2506375,8220DB002498,IFSC,53.34828,-6.25027,0.0003789380028441643
Cailleach : A Dance for the Witches of Ireland,53.3423616,-6.2666319,8220DB001283,South Great George's Street,53.341809,-6.264928,0.0017912682574082375
Céilí Mór,53.3396722,-6.249213399999999,8220DB007391,Merrion Square South,53.339091,-6.249916,0.0009118334277710757
Sweet Jayne Band,53.3483124,-6.2481792,8220DB002499,Sean O'Casey Bridge,53.348128,-6.247128,0.0010672510482534882
Dee Armstrong (Kila) & Friends,53.3483124,-6.2481792,8220DB002499,Sean O'Casey Bridge,53.348128,-6.247128,0.0010672510482534882
Up Sadbh Down,53.3484666,-6.2687446,8220DB007883,Ormond Quay,53.346058,-6.268496,0.0024213954489120905
North : South,53.3444102,-6.2709812,8220DB007888,Winetavern Street,53.344561,-6.271891,0.0009222129255226115
Silk Worm Drop-in for Families,53.3422356,-6.2672762,8220DB001935,Lord Edward Street,53.343934,-6.268326,0.001996657857516567
Samba Dance Brazil,53.3423616,-6.2666319,8220DB001283,South Great George's Street,53.341809,-6.264928,0.0017912682574082375
The Crucible - The Gaiety Theatre,53.34046129999999,-6.2615754,8220GA00059,St. Stephen's Green,53.339197,-6.261319,0.0012900369955820292
Spraoí at the Helix,53.3864373,-6.259149400000001,8220DB007571,DCU Helix,53.386776,-6.258725,0.000542985312877788
GIVĒON,53.3474963,-6.2285078,8220DB007623,The Point,53.346861,-6.228878,0.0007352918672253037
Oscar Wilde's De Profundis -  A love letter rediscovered,53.3367903,-6.2601607,8220DB007996,Saint Stephen's Green South,53.337264,-6.261751,0.00165935101169133
Tour: The Saints of Ireland,53.3402225,-6.2549209,8220DB004530,Kildare Street,53.3403225334906,-6.25546724321507,0.000555425609684672
Celebrate St. Patrick's week at Dublinia,53.343149,-6.2720614,8220PB11631,Winetavern Street,53.343467,-6.27201,0.0003221272419402807
Rock Against Homelessness,53.34430949999999,-6.2660651,8220DB001934,Dame Street,53.344118,-6.265525,0.0005730447277427489
Cecilia Vicuña: Reverse Migration a Poetic Journey,53.3434597,-6.29712,8220DB002638,St Johns Road West,53.345659,-6.296959,0.002205185137353275
"Fisherwoman, Fisherwoman:  Camille Souter & Alberta Whittle",53.3434597,-6.29712,8220DB002638,St Johns Road West,53.345659,-6.296959,0.002205185137353275
Mike Rice,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Gorey St Patrick’s Day Parade 2026,52.675307,-6.295941,834000020,Gorey Main Street,52.675465,-6.295683,0.00030253594828010927
Ballina-Killaloe St. Patrick's Day parade,52.808886,-8.4475152,8360B3368401,Killaloe,52.80406,-8.43974,0.009151175391172557
Ablefest Killarney 2026,52.0599609,-9.504537,839000039,East Avenue,52.058591,-9.505044,0.0014607104470090624
Killarney St Patrick's Festival 2026,52.0599609,-9.504537,839000039,East Avenue,52.058591,-9.505044,0.0014607104470090624
Kilkenny Tradfest,52.6549027,-7.246402900000001,8270CD10285,Kilkenny MacDonagh Station,52.65466,-7.245762,0.0006853145992916953
54th Limerick International Band Championship,52.663839,-8.626729899999999,8400B6078301,Sarsfield Street,52.664056,-8.627278,0.0005894935198975382
Galway St. Patrick’s Day Festival 2026,53.27056400000001,-9.0566819,8460B5220101,Spanish Arch,53.27036,-9.05466,0.0020321652516467332
Cork St. Patrick's Festival 2026,51.8985143,-8.4756035,8370B2406901,Daunt's Square,51.898202,-8.475581,0.00031310946967921994
County Wexford - St. Patrick’s Day 2026,52.336916,-6.4633381,834000055,Custom House Quay,52.339415,-6.460298,0.0039353791443773045
"Block Party, Waterford",52.2593205,-7.106186699999999,8440B352041,The Mall,52.25966,-7.10642,0.0004119334169464734
Hay! Presented by Lyngo Theatre - Noon Show,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Hay! Presented by Lyngo Theatre - 10:30am Show,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
PIAF The Paris Icon and the Glasgow girl,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Dr. Malie Coyne: Winging It – The Art Of Figuring Life Out,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
K-Pop – Superslayers Live!,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Movie: The Swallow,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Declan Nerney in Concert,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
ECSTATIC CÉILÍ,53.3638475,-6.2709211,8220DB000838,Charleville Lawn,53.364319,-6.270189,0.0008707942696196792
An Evening with Darth Vader - Dundalk,54.0045323,-6.400592899999999,8300PB14077,Dundalk Roden Place,54.004474,-6.39903,0.0015639869884357068
An Evening with Darth Vader - Drogheda,53.71604850000001,-6.346798499999999,8300B111501,Scotch Hall,53.7135965703729,-6.34792813596826,0.002699636330521547
Shirley Valentine starring Norma Sheahan,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
CISEACH | An Embodied Manifesto,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Springsteen – A Tribute,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
"3 Hail Mary’s presented by Crokey Plays, written by Tommy Marren",52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Trio Bohémo presented by Music Network,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
The Prince of Egypt – The Musical : Irish Premiere,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Live Talk with Mountaineer Simon Yates,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Timeless & Irish presented by Radio Kerry,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
(6-10yrs) Easter Clay Creations with Amy Smith from Tralee Pottery Club,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
(2-5yrs) Parent & Toddler Easter Clay Workshop,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
(5-11yrs) Nature’s Creative Explorers,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Juanita’s Big Problem presented by Circus250 (5-12yrs),52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
SIMPLY THE BEST Rebecca O’Connor as Tina Turner,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Shuteen Erdenebaatar Quartet presented by Music Network,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Summer Country With the Stars,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
The Love Hungry Farmer by John B. Keane,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Vittorio Angelone: You Can’t Say Nothing Any More,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Onóir Live in Concert,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Gearóid Farrelly: No Pressure,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
"Philadelphia, here I come ! presented by Zyber Theatre",52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Anne Gildea – Further Adventures in Womaning,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Rory’s Stories: The Good Ol’ Days,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
"Nature’s Creative Explorers. A playful, inclusive workshop for children aged 5–11 with additional needs.",52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Bon Jovee ‘The Bon Jovi Tribute Show’,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Sinéad Culbert: I’m No Wonder Woman,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Movie: Easter Parade,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
Ralph McTell ‘Somewhere Down the Road’,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
(5yrs+) Pop-up Easter Puppet Workshop,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
(5yrs+) Pop-up Easter Puppet Workshop,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283879
An Evening with Darth Vader - Dun Laoghaire,53.2898401,-6.130033399999999,8250DB003068,George's St Upper,53.28983,-6.130488,0.0004547121836945006
Gina & The Champions,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Grace O'Malley Festival,53.9619505,-10.015335,8490B6380901,Bun an Churraigh,53.97501,-9.98567,0.03241238598514311
Taylor Fever,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Dublin City Ramblers,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
The Wolfe Tones,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Dreams of Freedom,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
The Wolfe Tones,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Bray St. Patrick’s Festival Bray,53.2010587,-6.1110501,8350DB004171,Kilmantain Park,53.200509,-6.111505,0.0007135153116793149
Comeraghs Wild Festival,52.1826121,-7.6512664,845000049,Touraneena,52.202,-7.71564,0.06722983744863502
Wells Food Fest 2026,52.5283829,-6.344859599999999,834000060,Ballyedmond,52.541811,-6.342236,0.013682000824811786
Wells House and Gardens Doggie Day Out,52.5283829,-6.344859599999999,834000060,Ballyedmond,52.541811,-6.342236,0.013682000824811786
Culture Date with Dublin 8,53.34785249999999,-6.318115199999999,8220DB002192,Salmon Pool,53.347246,-6.315671,0.0025183240240254623
Mike Denver Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Galway Potters Market 2026,53.2743394,-9.0492276,8460B5230101,Eyre Square,53.2747593973543,-9.04893497271276,0.0005118872013017211
The Kilkennys,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Dublin City Ramblers,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Philomena Begley & Guests,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Dreams of Freedom,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Gina & The Champions,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
K Pop Forever!,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Jack Keogh Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Gina & The Champions,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
ABBAESQUE,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Mike Denver Cabaret & Dancing,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Michael Collins Band & Louise Morrissey Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Brendan Shine Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Derek Ryan Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Dreams of Freedom,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Dublin City Ramblers,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Garron Noone,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
David James Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Michael English Cabaret & Dancing,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Effie Neill Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
The Kilkennys,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Mike Denver Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
James,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Remembering Joe - The Joe Dolan Show,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Cash Returns,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Declan Nerney Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
TR Dallas Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
ABBAESQUE,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
The Whistlin' Donkeys,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
