event_name,event_lat,event_lon,stop_id,stop_name,stop_lat,stop_lon,distance
EASA Seanchai,52.2580351,-7.111824400000001,8440B352271,John Street,52.2570082869854,-7.11123375130605,0.0011845720098889957
Aonach na nDéise Viking Heritage Festival,52.2545247,-7.180487800000001,8450B353251,Whitfield Hospital,52.24034,-7.17419,0.015519922645742805
Dunmore East Bluegrass Festival 2026,52.1527666,-6.994803999999999,8450B247721,Dock Road,52.15284,-6.99473,0.00010422840303708131
Waterford Harvest Festival 2026,52.2610635,-7.111957899999999,8440B3102102,The Clock Tower,52.262054,-7.111572,0.0010630188427305889
Vitamin Sea Festival 2026,52.1597061,-7.1403336,8450B353051,Riverstown,52.166139,-7.139007,0.0065682623249989
Waterford Winterval 2026,52.2610635,-7.111957899999999,8440B3102102,The Clock Tower,52.262054,-7.111572,0.0010630188427305889
Enchanted Garden Winter Lights 2026,52.1633068,-7.149873299999999,8450B3314401,Tramore Bus Station,52.162197,-7.148262,0.0019565131561026018
An Evening with Johns' Boys Welsh Male Voice Choir,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949865
Johns' Boys Welsh Male Voice Choir,53.3395154,-6.2714767,8220DB002383,Saint Patrick's Cathedral,53.339458,-6.272653,0.0011776996433727805
Kingdom County Show 2026,52.2471172,-9.6232364,8390LL11008,Farmers Bridge,52.2419463119032,-9.65827932210708,0.03542237249977164
Popstars The Musical,54.0045323,-6.400592899999999,8300PB14077,Dundalk Roden Place,54.004474,-6.39903,0.0015639869884357068
Calum Macphail,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Jurassic Wild - Battle of the T-Rex's,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
ABBA by Moonlight,53.4866405,-6.1680106,8240DB003745,Newbridge Demesne,53.480218,-6.163471,0.007864888709319742
Wells House and Gardens Classic Car Show 2026,52.5283829,-6.344859599999999,834000060,Ballyedmond,52.541811,-6.342236,0.013682000824811786
Kevin Quigley & The Great Ideas,53.2699902,-9.0577598,8460B5222901,Father Griffin Road,53.268576,-9.058108,0.0014564356765744094
Summer In The City Waterford 2026,52.2610635,-7.111957899999999,8440B3102102,The Clock Tower,52.262054,-7.111572,0.0010630188427305889
Ronan Collins Showband Hits,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Michael Starring Ben - The Magic Of Michael Jackson,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Cormac Begley,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Seventh Wonder performs Fleetwood Mac Orchestrated,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
80's Icons Show,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Calum MacPhail,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Coldplace,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Onóir,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Sorry You Felt That Way,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.00039286273684479255
Mike Wozniak: The Bench,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
The Seeger Sessions Revival,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
David O'Doherty: Highway To The David Zone,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Summer Solstic on Uisneach,53.4837751,-7.554963600000001,8330B598131,Killare,53.484504,-7.579546,0.024593204040343118
Christophe Capewell + Brooke Sharkey + Isak's Island,53.3498083,-6.2778361,8220GA00399,Smithfield,53.3472,-6.278116,0.002623275223836109
The Portrait of a Lady: Jane Campion Season,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
The Piano: Jane Campion Season,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
Holy Smoke: Jane Campion Season,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
ABAIR: Stoite/Uprooted,53.3449334,-6.2645228,8220B1351001,Wellington Quay,53.3458641751298,-6.26381729294171,0.001167939446864381
"The Big Dig Workshop, A Viking House Excavation",53.3450562,-6.271027,8220DB001480,Ormond Quay Upper,53.345766,-6.27067,0.000794521893967652
Taste of Kildare,53.2193372,-6.647107999999999,8260B1038101,St Corban's Cemetery,53.2256491831853,-6.65068033829214,0.007252774131667453
"Iarla Ó lionáird, Cormac McCarthy & Aoife Ní Bhriain - with support from The Lady Desart Choir",52.6567338,-7.257318,8270CD10323,Dean Street,52.655319,-7.257678,0.0014598832282062993
St Patrick's Festival at EPIC,53.3483124,-6.2481792,8220DB002499,Sean O'Casey Bridge,53.348128,-6.247128,0.0010672510482534882
Clare Sands live at Billy Byrne's (Kilkenny Tradfest 2026),52.6547385,-7.2470052,8270CD10285,Kilkenny MacDonagh Station,52.65466,-7.245762,0.0012456759169224838
Emma Langford Live at Kilkenny Tradfest 2026,52.6550549,-7.2551907,8270CD10290,Parliament Street,52.654997,-7.255067,0.00013658001317942285
Mundy - Live at Kilkenny Tradfest 2026,52.6531445,-7.253276700000001,8270CD10288,Market Yard,52.654113,-7.253043,0.0009962971143180654
An Céilí Mór with The Blackwater Céilí Band & Craobh Osraí CCE,52.6515406,-7.249257200000001,8270PB001161,Kilkenny Castle,52.649929,-7.249523,0.0016333720335518812
How I Became A Wave - Kilkenny Tradfest 2026,52.6550549,-7.2551907,8270CD10290,Parliament Street,52.654997,-7.255067,0.00013658001317942285
Séamus & Caoimhe Uí Fhlatharta - Kilkenny Tradfest 2026,52.6547385,-7.2470052,8270CD10285,Kilkenny MacDonagh Station,52.65466,-7.245762,0.0012456759169224838
Pádraig Jack Live at Kilkenny Tradfest 2026,52.6547385,-7.2470052,8270CD10285,Kilkenny MacDonagh Station,52.65466,-7.245762,0.0012456759169224838
Cut & Paste No. 9 2026: Remembering Arthur Griffith,53.3541997,-6.2599662,8220DB006071,Parnell Street,53.353091,-6.260114,0.0011185081716317351
Limerick St. Patrick’s Festival 2026,52.663839,-8.626729899999999,8400B6078301,Sarsfield Street,52.664056,-8.627278,0.0005894935198975382
Thundercat,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Dylan Moran: Dollah Ho,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Searows,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
An Evening with Ricky Tomlinson - My Arse,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Dan McCabe with Special Guest Gearoid McCarthy,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Freddie Gibbs,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Alison Spittle - Big,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Dry Cleaning,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Tony Cantwell,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
The Blindboy Podcast,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Happy Mondays with Special Guests The Farm,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Janine Harouni with This is What You Waited For,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Jen Brister: Reactive,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Vittorio Angelone: You Can't Say Nothing Any More,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Tim Key - Loganberry,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043064
Keep It Tight - Deirdre O'Kane & Emma Doran Live Podcast,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Newport Gráinne Uaile Festival 2026,53.8852758,-9.5463685,8490B6381001,Newport,53.88534,-9.54651,0.00015538304283146834
Scrooge: A Cirque Spectacular,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Celine Byrne's Christmas Celebration,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Take It To The Limit - A Celebration Of The Eagles,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Cowboys and Heroes 2026,54.0276611,-7.751960200000001,848000007,Ballinamore East,54.0541272225589,-7.79587300319241,0.051271726394940625
The Three Amigos,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Cork Harbour Festival 2026,51.8985143,-8.4756035,8370B2406901,Daunt's Square,51.898202,-8.475581,0.00031310946967921994
Diversity,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Macbeth,52.65369279999999,-8.6426977,841000082,Mary Immaculate College,52.653546,-8.642824,0.00019365415047628334
Christopher Cross,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Carlow Garden Festival 2026,52.7354501,-6.7206312,8210B351721,Ballon,52.740087,-6.770225,0.04981009777193813
How To Tackle Your Finances With Eoin McGee,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
Sirât,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
Twinless,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
Ky Nam Inn (EAFFI),51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
The System (EAFFI),51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
The Mad Executioners,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
The Killer,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
The Secret Agent,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
The President's Cake,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
I Wish You Were Here,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
Mark Mehigan,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659756
André Rieu,53.3474963,-6.2285078,8220DB007623,The Point,53.346861,-6.228878,0.0007352918672253037
Rick Astley - The Reflection Tour 2026,53.3474963,-6.2285078,8220DB007623,The Point,53.346861,-6.228878,0.0007352918672253037
Yungblud,53.3474963,-6.2285078,8220DB007623,The Point,53.346861,-6.228878,0.0007352918672253037
Peter Kay Live,53.3474963,-6.2285078,8220DB007623,The Point,53.346861,-6.228878,0.0007352918672253037
Matt Rife - Stay Golden World Tour,53.3474963,-6.2285078,8220DB007623,The Point,53.346861,-6.228878,0.0007352918672253037
NE-YO & AKON,53.3474963,-6.2285078,8220DB007623,The Point,53.346861,-6.228878,0.0007352918672253037
Big Thief,53.3474963,-6.2285078,8220DB007623,The Point,53.346861,-6.228878,0.0007352918672253037
Louis Tomlinson - How Did We Get Here? World Tour,53.3474963,-6.2285078,8220DB007623,The Point,53.346861,-6.228878,0.0007352918672253037
European Wool Experience,52.276508,-9.691972,839000106,Cloonalour,52.2763,-9.69249,0.0005582006807590173
Ben De La Cour,54.1150523,-9.1524659,8490B0559721,Dillon Terrace,54.11527,-9.15117,0.0013140586364378938
NSOI: Music for Good Friday,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
The Glenn Miller Orchestra,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
Family Concert: Springtime with The Jacquin Trio,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NCH Presents Open Door Series with RIAM Young Artist Programme,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
RTÉ lyric fm The Hamilton Scores Live,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
'It Don't Mean a Thing',53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NCH Landmarks: David Kitt - the Big Romance,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
Metronome: Little Gem Big Band,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
The Four Seasons Chamber Music Series: Frühlingsglaube (Faith in Spring),53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
Introduction to Enamel Workshop,53.343767,-6.2642441,8220DB007581,College Green,53.344159,-6.263346,0.000979922246914426
Scéal Phadraig ‘Legends & Libations’,52.0585793,-9.5071186,839000003,East Avenue,52.058626,-9.505133,0.0019861491006461104
THE VOYAGE:  music inspired by the sea with West Cork Choral Singers,51.680921,-9.4530825,8380B256041,Bantry,51.68045,-9.45405,0.0010760563414604198
West Cork Chamber Music Festival 2026,51.6792697,-9.4504086,8380B256041,Bantry,51.68045,-9.45405,0.003827910925036223
Siansa Gael Linn 2026 - Craobh Chomórtas,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
Perspectives: The Köln Concert,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: Diatribe Stage - Sophie Cooper + Eimear Reidy // Strider,53.344979,-6.266262999999999,8220DB000312,Wellington Quay,53.3454764728264,-6.2662061554843,0.0005007100078563267
NMD26: What's Next? Nadar Summer School,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
Drumreilly Community Camino,54.0234052,-7.7495734,848000007,Ballinamore East,54.0541272225589,-7.79587300319241,0.05556524026659163
Jake Kalilec: Triskel Lunchtime Jazz Series 2026,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363891
The Dublin Jazz Co-op Presents: 'Ben Shutz Up & Playz',53.3498083,-6.2778361,8220GA00399,Smithfield,53.3472,-6.278116,0.002623275223836109
Don’t Tell Dad About Diana,53.3418082,-6.260657,8220DB000793,Dawson Street,53.3408597860288,-6.25840386924731,0.002444603699884277
Dún Laoghaire Musical & Dramatic Society: Guys and Dolls,53.2939206,-6.133966699999999,8250DB004983,Dun Laoghaire Stn,53.294078,-6.134308,0.00037584631167550864
Monday Night Cinema: Solo,53.2939206,-6.133966699999999,8250DB004983,Dun Laoghaire Stn,53.294078,-6.134308,0.00037584631167550864
Wagner’s Siegfried  - Encore Screening,53.2939206,-6.133966699999999,8250DB004983,Dun Laoghaire Stn,53.294078,-6.134308,0.00037584631167550864
Music Network: Trio Bohémo,53.2939206,-6.133966699999999,8250DB004983,Dun Laoghaire Stn,53.294078,-6.134308,0.00037584631167550864
"Dubray: The Read Irish Women Event with Jan Carson, Edel Coffey, Charleen Hurtubise & Louise Nealon",53.2939206,-6.133966699999999,8250DB004983,Dun Laoghaire Stn,53.294078,-6.134308,0.00037584631167550864
Pavilion Theatre presents Evgeny Grinko,53.2939206,-6.133966699999999,8250DB004983,Dun Laoghaire Stn,53.294078,-6.134308,0.00037584631167550864
Monday Night Cinema: Urchin,53.2939206,-6.133966699999999,8250DB004983,Dun Laoghaire Stn,53.294078,-6.134308,0.00037584631167550864
The House Must Win by Mick Flannery,53.2939206,-6.133966699999999,8250DB004983,Dun Laoghaire Stn,53.294078,-6.134308,0.00037584631167550864
Monday Night Cinema: The Mastermind,53.2939206,-6.133966699999999,8250DB004983,Dun Laoghaire Stn,53.294078,-6.134308,0.00037584631167550864
Monday Night Cinema: H is for Hawk,53.2939206,-6.133966699999999,8250DB004983,Dun Laoghaire Stn,53.294078,-6.134308,0.00037584631167550864
St Patrick’s Athletic vs Derry City,53.3403942,-6.316088300000001,8220DB001946,Emmet Road,53.340119,-6.316357,0.0003846228412324461
St Patrick’s Athletic vs Drogheda United,53.3409846,-6.3167475,8220DB001946,Emmet Road,53.340119,-6.316357,0.0009496070819004006
Whiskey and Living History,53.343149,-6.2720614,8220PB11631,Winetavern Street,53.343467,-6.27201,0.0003221272419402807
Rush Harbour Festival & Airshow 2026,53.5308576,-6.087006,8240DB003834,Palmer Road,53.530942,-6.091491,0.0044857940612568915
Sneem Summer Festival 2026,51.8373942,-9.8983245,8390B6373801,Sneem,51.83732,-9.89861,0.00029498455891835266
Annual Fota House Easter Egg Trail,51.8938576,-8.303795899999999,8380IR0009,Fota,51.895614,-8.318616,0.014923816702508122
90s Silent Disco | Live Aid at the National Library of Ireland exhibition,53.3453111,-6.265425,8220DB000312,Wellington Quay,53.3454764728264,-6.2662061554843,0.0007984685731835326
Live Aid Sunday Sessions: Spring Reset | Live Aid at the National Library of Ireland exhibition,53.3453111,-6.265425,8220DB000312,Wellington Quay,53.3454764728264,-6.2662061554843,0.0007984685731835326
The Big Green Trad,53.4773383,-7.3688373,8330LL00007,Belvedere House,53.47571,-7.36794,0.0018591686798138114
NMD26: Ensemble Musikfabrik presents “It Breathes”,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: Musikfabrik presents 'No Salt',53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: Diatribe Stage - Wind Songs // Sky Rivers,53.344979,-6.266262999999999,8220DB000312,Wellington Quay,53.3454764728264,-6.2662061554843,0.0005007100078563267
NMD26: For Morton Feldman,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: Ghost Trance Music,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: Gerald Barry's Salome with NSOI,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: Diatribe Stage - Patrick Zimmerli / Satoshi Takeishi,53.344979,-6.266262999999999,8220DB000312,Wellington Quay,53.3454764728264,-6.2662061554843,0.0005007100078563267
NMD26: Totally Made Up Music,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: Soundstreams Presents: I Want to Tell You Everything,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: Come to the Edge,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: A Double Bill: Old Segotia / Land of Winter,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: Diatribe Stage - Shelta // Insufficient Funs,53.344979,-6.266262999999999,8220DB000312,Wellington Quay,53.3454764728264,-6.2662061554843,0.0005007100078563267
NMD26: Crash Works III ‘You Heard It First’,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: Love The Earth,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: Gare St Lazare Ireland - The Last Tape,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: RTÉ CO - O’Leary & O’Connell,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NMD26: Jack,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
An Evening with Katriona O'Sullivan,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
Archipelago: A Fusion of Traditional Music from Ireland and Java,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
Connor McKeon: The Soul of Motown,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
"Dublin's Theatre Royal, Remembered",53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
UCD Composition Ensemble,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
Peter and the Wolf & The Young Person's Guide to the Orchestra with NSOI,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
The Four Seasons Chamber Music Series: Clair de Lune,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
"Perspectives: Eiko Ishibashi, Jim O’Rourke & Caoimhín Ó Raghallaigh",53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
Banff Mountain Film Festival Tour,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
NSOI: E.T. The Extra-Terrestrial in Concert,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.000639025273364818
